model,n,accuracy,precision,recall_sensitivity,specificity,f1,roc_auc,pr_auc,mcc,tn,fp,fn,tp,threshold
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5300000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5310000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5320000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5330000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5340000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5350000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5360000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5370000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5380000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5390000000000005
Simple mean fusion,45,0.6444444444444445,0.5789473684210527,0.5789473684210527,0.6923076923076923,0.5789473684210527,0.6902834008097166,0.634041087471843,0.27125506072874495,18,8,8,11,0.5400000000000005
Simple mean fusion,45,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.7307692307692307,0.5945945945945946,0.6902834008097166,0.634041087471843,0.3122553023075242,19,7,8,11,0.5410000000000005
Simple mean fusion,45,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.7307692307692307,0.5945945945945946,0.6902834008097166,0.634041087471843,0.3122553023075242,19,7,8,11,0.5420000000000005
Simple mean fusion,45,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.7307692307692307,0.5945945945945946,0.6902834008097166,0.634041087471843,0.3122553023075242,19,7,8,11,0.5430000000000005
Simple mean fusion,45,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.7307692307692307,0.5945945945945946,0.6902834008097166,0.634041087471843,0.3122553023075242,19,7,8,11,0.5440000000000005
Simple mean fusion,45,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.7307692307692307,0.5945945945945946,0.6902834008097166,0.634041087471843,0.3122553023075242,19,7,8,11,0.5450000000000005
Simple mean fusion,45,0.6666666666666666,0.6111111111111112,0.5789473684210527,0.7307692307692307,0.5945945945945946,0.6902834008097166,0.634041087471843,0.3122553023075242,19,7,8,11,0.5460000000000005
Simple mean fusion,45,0.6444444444444445,0.5882352941176471,0.5263157894736842,0.7307692307692307,0.5555555555555556,0.6902834008097166,0.634041087471843,0.26190076690125746,19,7,9,10,0.5470000000000005
Simple mean fusion,45,0.6444444444444445,0.5882352941176471,0.5263157894736842,0.7307692307692307,0.5555555555555556,0.6902834008097166,0.634041087471843,0.26190076690125746,19,7,9,10,0.5480000000000005
Simple mean fusion,45,0.6444444444444445,0.5882352941176471,0.5263157894736842,0.7307692307692307,0.5555555555555556,0.6902834008097166,0.634041087471843,0.26190076690125746,19,7,9,10,0.5490000000000005
Simple mean fusion,45,0.6444444444444445,0.5882352941176471,0.5263157894736842,0.7307692307692307,0.5555555555555556,0.6902834008097166,0.634041087471843,0.26190076690125746,19,7,9,10,0.5500000000000005
Simple mean fusion,45,0.6444444444444445,0.5882352941176471,0.5263157894736842,0.7307692307692307,0.5555555555555556,0.6902834008097166,0.634041087471843,0.26190076690125746,19,7,9,10,0.5510000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5520000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5530000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5540000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5550000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5560000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5570000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5580000000000005
Simple mean fusion,45,0.6222222222222222,0.5625,0.47368421052631576,0.7307692307692307,0.5142857142857142,0.6902834008097166,0.634041087471843,0.2109594133360922,19,7,10,9,0.5590000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5600000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5610000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5620000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5630000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5640000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5650000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5660000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5670000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5680000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5690000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5700000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5710000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5720000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5730000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5740000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5750000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5760000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5770000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5780000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5790000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5800000000000005
Simple mean fusion,45,0.6,0.5333333333333333,0.42105263157894735,0.7307692307692307,0.47058823529411764,0.6902834008097166,0.634041087471843,0.15907119074394444,19,7,11,8,0.5810000000000005
Simple mean fusion,45,0.6222222222222222,0.5714285714285714,0.42105263157894735,0.7692307692307693,0.48484848484848486,0.6902834008097166,0.634041087471843,0.2030109737795363,20,6,11,8,0.5820000000000005
Simple mean fusion,45,0.6222222222222222,0.5714285714285714,0.42105263157894735,0.7692307692307693,0.48484848484848486,0.6902834008097166,0.634041087471843,0.2030109737795363,20,6,11,8,0.5830000000000005
Simple mean fusion,45,0.6222222222222222,0.5714285714285714,0.42105263157894735,0.7692307692307693,0.48484848484848486,0.6902834008097166,0.634041087471843,0.2030109737795363,20,6,11,8,0.5840000000000005
Simple mean fusion,45,0.6222222222222222,0.5714285714285714,0.42105263157894735,0.7692307692307693,0.48484848484848486,0.6902834008097166,0.634041087471843,0.2030109737795363,20,6,11,8,0.5850000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5860000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5870000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5880000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5890000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5900000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5910000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5920000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5930000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5940000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5950000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5960000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5970000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5980000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.5990000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.6000000000000005
Simple mean fusion,45,0.6444444444444445,0.6153846153846154,0.42105263157894735,0.8076923076923077,0.5,0.6902834008097166,0.634041087471843,0.2492690185324373,21,5,11,8,0.6010000000000005
Simple mean fusion,45,0.6666666666666666,0.6666666666666666,0.42105263157894735,0.8461538461538461,0.5161290322580645,0.6902834008097166,0.634041087471843,0.2984440079997103,22,4,11,8,0.6020000000000005
Simple mean fusion,45,0.6666666666666666,0.6666666666666666,0.42105263157894735,0.8461538461538461,0.5161290322580645,0.6902834008097166,0.634041087471843,0.2984440079997103,22,4,11,8,0.6030000000000005
Simple mean fusion,45,0.6666666666666666,0.6666666666666666,0.42105263157894735,0.8461538461538461,0.5161290322580645,0.6902834008097166,0.634041087471843,0.2984440079997103,22,4,11,8,0.6040000000000005
Simple mean fusion,45,0.6444444444444445,0.6363636363636364,0.3684210526315789,0.8461538461538461,0.4666666666666667,0.6902834008097166,0.634041087471843,0.2466076755599205,22,4,12,7,0.6050000000000005
Simple mean fusion,45,0.6444444444444445,0.6363636363636364,0.3684210526315789,0.8461538461538461,0.4666666666666667,0.6902834008097166,0.634041087471843,0.2466076755599205,22,4,12,7,0.6060000000000005
Simple mean fusion,45,0.6444444444444445,0.6363636363636364,0.3684210526315789,0.8461538461538461,0.4666666666666667,0.6902834008097166,0.634041087471843,0.2466076755599205,22,4,12,7,0.6070000000000005
Simple mean fusion,45,0.6444444444444445,0.6363636363636364,0.3684210526315789,0.8461538461538461,0.4666666666666667,0.6902834008097166,0.634041087471843,0.2466076755599205,22,4,12,7,0.6080000000000005
Simple mean fusion,45,0.6444444444444445,0.6363636363636364,0.3684210526315789,0.8461538461538461,0.4666666666666667,0.6902834008097166,0.634041087471843,0.2466076755599205,22,4,12,7,0.6090000000000005
Simple mean fusion,45,0.6444444444444445,0.6363636363636364,0.3684210526315789,0.8461538461538461,0.4666666666666667,0.6902834008097166,0.634041087471843,0.2466076755599205,22,4,12,7,0.6100000000000005
Simple mean fusion,45,0.6666666666666666,0.7,0.3684210526315789,0.8846153846153846,0.4827586206896552,0.6902834008097166,0.634041087471843,0.3006162939024261,23,3,12,7,0.6110000000000005
Simple mean fusion,45,0.6666666666666666,0.7,0.3684210526315789,0.8846153846153846,0.4827586206896552,0.6902834008097166,0.634041087471843,0.3006162939024261,23,3,12,7,0.6120000000000005
Simple mean fusion,45,0.6666666666666666,0.7,0.3684210526315789,0.8846153846153846,0.4827586206896552,0.6902834008097166,0.634041087471843,0.3006162939024261,23,3,12,7,0.6130000000000005
Simple mean fusion,45,0.6666666666666666,0.7,0.3684210526315789,0.8846153846153846,0.4827586206896552,0.6902834008097166,0.634041087471843,0.3006162939024261,23,3,12,7,0.6140000000000005
Simple mean fusion,45,0.6666666666666666,0.7,0.3684210526315789,0.8846153846153846,0.4827586206896552,0.6902834008097166,0.634041087471843,0.3006162939024261,23,3,12,7,0.6150000000000005
Simple mean fusion,45,0.6666666666666666,0.7,0.3684210526315789,0.8846153846153846,0.4827586206896552,0.6902834008097166,0.634041087471843,0.3006162939024261,23,3,12,7,0.6160000000000005
Simple mean fusion,45,0.6444444444444445,0.6666666666666666,0.3157894736842105,0.8846153846153846,0.42857142857142855,0.6902834008097166,0.634041087471843,0.24745669886621616,23,3,13,6,0.6170000000000005
Simple mean fusion,45,0.6444444444444445,0.6666666666666666,0.3157894736842105,0.8846153846153846,0.42857142857142855,0.6902834008097166,0.634041087471843,0.24745669886621616,23,3,13,6,0.6180000000000005
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6190000000000005
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6200000000000006
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6210000000000006
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6220000000000006
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6230000000000006
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6240000000000006
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6250000000000006
Simple mean fusion,45,0.6666666666666666,0.75,0.3157894736842105,0.9230769230769231,0.4444444444444444,0.6902834008097166,0.634041087471843,0.30858348347958914,24,2,13,6,0.6260000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6270000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6280000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6290000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6300000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6310000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6320000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6330000000000006
Simple mean fusion,45,0.6444444444444445,0.7142857142857143,0.2631578947368421,0.9230769230769231,0.38461538461538464,0.6902834008097166,0.634041087471843,0.25379527625899073,24,2,14,5,0.6340000000000006
Simple mean fusion,45,0.6222222222222222,0.6666666666666666,0.21052631578947367,0.9230769230769231,0.32,0.6902834008097166,0.634041087471843,0.19412100558278303,24,2,15,4,0.6350000000000006
Simple mean fusion,45,0.6222222222222222,0.6666666666666666,0.21052631578947367,0.9230769230769231,0.32,0.6902834008097166,0.634041087471843,0.19412100558278303,24,2,15,4,0.6360000000000006
Simple mean fusion,45,0.6222222222222222,0.6666666666666666,0.21052631578947367,0.9230769230769231,0.32,0.6902834008097166,0.634041087471843,0.19412100558278303,24,2,15,4,0.6370000000000006
Simple mean fusion,45,0.6222222222222222,0.6666666666666666,0.21052631578947367,0.9230769230769231,0.32,0.6902834008097166,0.634041087471843,0.19412100558278303,24,2,15,4,0.6380000000000006
Simple mean fusion,45,0.6222222222222222,0.6666666666666666,0.21052631578947367,0.9230769230769231,0.32,0.6902834008097166,0.634041087471843,0.19412100558278303,24,2,15,4,0.6390000000000006
Simple mean fusion,45,0.6222222222222222,0.6666666666666666,0.21052631578947367,0.9230769230769231,0.32,0.6902834008097166,0.634041087471843,0.19412100558278303,24,2,15,4,0.6400000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6410000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6420000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6430000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6440000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6450000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6460000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6470000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6480000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6490000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6500000000000006
Simple mean fusion,45,0.6,0.6,0.15789473684210525,0.9230769230769231,0.25,0.6902834008097166,0.634041087471843,0.12725695259515554,24,2,16,3,0.6510000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6520000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6530000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6540000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6550000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6560000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6570000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6580000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6590000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6600000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6610000000000006
Simple mean fusion,45,0.5777777777777777,0.5,0.10526315789473684,0.9230769230769231,0.17391304347826086,0.6902834008097166,0.634041087471843,0.04918612817551101,24,2,17,2,0.6620000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6630000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6640000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6650000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6660000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6670000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6680000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6690000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6700000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6710000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6720000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6730000000000006
Simple mean fusion,45,0.6,0.6666666666666666,0.10526315789473684,0.9615384615384616,0.18181818181818182,0.6902834008097166,0.634041087471843,0.1322711693170675,25,1,17,2,0.6740000000000006
Simple mean fusion,45,0.6222222222222222,1.0,0.10526315789473684,1.0,0.19047619047619047,0.6902834008097166,0.634041087471843,0.2522845433633885,26,0,17,2,0.6750000000000006
Simple mean fusion,45,0.6222222222222222,1.0,0.10526315789473684,1.0,0.19047619047619047,0.6902834008097166,0.634041087471843,0.2522845433633885,26,0,17,2,0.6760000000000006
