feature_index,feature_name,coefficient,abs_coefficient,block,feature_group
55,protein_emb_55,-0.07664069,0.07664069,Protein_ProtBERT_SW_block,Protein_embedding
174,protein_emb_174,-0.07642688,0.07642688,Protein_ProtBERT_SW_block,Protein_embedding
1162,dnabert2_emb_138,0.07621712,0.07621712,Genomic_DNABERT2_block,DNABERT2_embedding
1529,dnabert2_emb_505,0.07600451,0.07600451,Genomic_DNABERT2_block,DNABERT2_embedding
669,protein_emb_669,-0.07589475,0.07589475,Protein_ProtBERT_SW_block,Protein_embedding
863,protein_emb_863,0.07577213,0.07577213,Protein_ProtBERT_SW_block,Protein_embedding
408,protein_emb_408,-0.07568948,0.07568948,Protein_ProtBERT_SW_block,Protein_embedding
937,protein_emb_937,0.07561902,0.07561902,Protein_ProtBERT_SW_block,Protein_embedding
53,protein_emb_53,-0.07561358,0.07561358,Protein_ProtBERT_SW_block,Protein_embedding
443,protein_emb_443,-0.07558615,0.07558615,Protein_ProtBERT_SW_block,Protein_embedding
844,protein_emb_844,0.07551586,0.07551586,Protein_ProtBERT_SW_block,Protein_embedding
331,protein_emb_331,-0.07515719,0.07515719,Protein_ProtBERT_SW_block,Protein_embedding
429,protein_emb_429,0.07513998,0.07513998,Protein_ProtBERT_SW_block,Protein_embedding
584,protein_emb_584,0.07505797,0.07505797,Protein_ProtBERT_SW_block,Protein_embedding
511,protein_emb_511,0.07489759,0.07489759,Protein_ProtBERT_SW_block,Protein_embedding
1059,dnabert2_emb_35,-0.07487805,0.07487805,Genomic_DNABERT2_block,DNABERT2_embedding
54,protein_emb_54,0.07485931,0.07485931,Protein_ProtBERT_SW_block,Protein_embedding
775,protein_emb_775,0.0748399,0.0748399,Protein_ProtBERT_SW_block,Protein_embedding
1786,dnabert2_emb_762,-0.07482189,0.07482189,Genomic_DNABERT2_block,DNABERT2_embedding
1487,dnabert2_emb_463,-0.07466319,0.07466319,Genomic_DNABERT2_block,DNABERT2_embedding
86,protein_emb_86,0.0744158,0.0744158,Protein_ProtBERT_SW_block,Protein_embedding
693,protein_emb_693,0.07440059,0.07440059,Protein_ProtBERT_SW_block,Protein_embedding
509,protein_emb_509,-0.07360139,0.07360139,Protein_ProtBERT_SW_block,Protein_embedding
1452,dnabert2_emb_428,-0.07334953,0.07334953,Genomic_DNABERT2_block,DNABERT2_embedding
1396,dnabert2_emb_372,-0.07334215,0.07334215,Genomic_DNABERT2_block,DNABERT2_embedding
942,protein_emb_942,0.07325843,0.07325843,Protein_ProtBERT_SW_block,Protein_embedding
218,protein_emb_218,-0.07322461,0.07322461,Protein_ProtBERT_SW_block,Protein_embedding
748,protein_emb_748,0.07320129,0.07320129,Protein_ProtBERT_SW_block,Protein_embedding
1128,dnabert2_emb_104,-0.07311405,0.07311405,Genomic_DNABERT2_block,DNABERT2_embedding
1497,dnabert2_emb_473,0.07281901,0.07281901,Genomic_DNABERT2_block,DNABERT2_embedding
1782,dnabert2_emb_758,-0.07268538,0.07268538,Genomic_DNABERT2_block,DNABERT2_embedding
1266,dnabert2_emb_242,0.07247415,0.07247415,Genomic_DNABERT2_block,DNABERT2_embedding
276,protein_emb_276,0.07237409,0.07237409,Protein_ProtBERT_SW_block,Protein_embedding
403,protein_emb_403,0.07208507,0.07208507,Protein_ProtBERT_SW_block,Protein_embedding
1419,dnabert2_emb_395,0.07204652,0.07204652,Genomic_DNABERT2_block,DNABERT2_embedding
301,protein_emb_301,0.07197443,0.07197443,Protein_ProtBERT_SW_block,Protein_embedding
608,protein_emb_608,0.07175461,0.07175461,Protein_ProtBERT_SW_block,Protein_embedding
769,protein_emb_769,0.07171549,0.07171549,Protein_ProtBERT_SW_block,Protein_embedding
115,protein_emb_115,0.07121063,0.07121063,Protein_ProtBERT_SW_block,Protein_embedding
265,protein_emb_265,0.07113224,0.07113224,Protein_ProtBERT_SW_block,Protein_embedding
1318,dnabert2_emb_294,0.07094885,0.07094885,Genomic_DNABERT2_block,DNABERT2_embedding
1397,dnabert2_emb_373,0.07093944,0.07093944,Genomic_DNABERT2_block,DNABERT2_embedding
1728,dnabert2_emb_704,-0.07093909,0.07093909,Genomic_DNABERT2_block,DNABERT2_embedding
11,protein_emb_11,-0.07071161,0.07071161,Protein_ProtBERT_SW_block,Protein_embedding
743,protein_emb_743,0.07045675,0.07045675,Protein_ProtBERT_SW_block,Protein_embedding
1249,dnabert2_emb_225,-0.07038154,0.07038154,Genomic_DNABERT2_block,DNABERT2_embedding
1471,dnabert2_emb_447,-0.07026511,0.07026511,Genomic_DNABERT2_block,DNABERT2_embedding
1106,dnabert2_emb_82,0.0702287,0.0702287,Genomic_DNABERT2_block,DNABERT2_embedding
427,protein_emb_427,-0.06998632,0.06998632,Protein_ProtBERT_SW_block,Protein_embedding
1704,dnabert2_emb_680,-0.06996144,0.06996144,Genomic_DNABERT2_block,DNABERT2_embedding
1676,dnabert2_emb_652,0.06977684,0.06977684,Genomic_DNABERT2_block,DNABERT2_embedding
1274,dnabert2_emb_250,0.06972153,0.06972153,Genomic_DNABERT2_block,DNABERT2_embedding
1052,dnabert2_emb_28,0.06970051,0.06970051,Genomic_DNABERT2_block,DNABERT2_embedding
1148,dnabert2_emb_124,0.06967541,0.06967541,Genomic_DNABERT2_block,DNABERT2_embedding
1412,dnabert2_emb_388,-0.06958478,0.06958478,Genomic_DNABERT2_block,DNABERT2_embedding
978,protein_emb_978,-0.06923153,0.06923153,Protein_ProtBERT_SW_block,Protein_embedding
1160,dnabert2_emb_136,0.06901258,0.06901258,Genomic_DNABERT2_block,DNABERT2_embedding
1394,dnabert2_emb_370,-0.06849804,0.06849804,Genomic_DNABERT2_block,DNABERT2_embedding
512,protein_emb_512,-0.06829177,0.06829177,Protein_ProtBERT_SW_block,Protein_embedding
228,protein_emb_228,0.06807704,0.06807704,Protein_ProtBERT_SW_block,Protein_embedding
895,protein_emb_895,-0.06800882,0.06800882,Protein_ProtBERT_SW_block,Protein_embedding
447,protein_emb_447,0.06794421,0.06794421,Protein_ProtBERT_SW_block,Protein_embedding
1476,dnabert2_emb_452,-0.06788756,0.06788756,Genomic_DNABERT2_block,DNABERT2_embedding
322,protein_emb_322,-0.0678837,0.0678837,Protein_ProtBERT_SW_block,Protein_embedding
310,protein_emb_310,0.06781161,0.06781161,Protein_ProtBERT_SW_block,Protein_embedding
423,protein_emb_423,-0.06776539,0.06776539,Protein_ProtBERT_SW_block,Protein_embedding
371,protein_emb_371,0.06772718,0.06772718,Protein_ProtBERT_SW_block,Protein_embedding
980,protein_emb_980,-0.06745294,0.06745294,Protein_ProtBERT_SW_block,Protein_embedding
703,protein_emb_703,0.06722902,0.06722902,Protein_ProtBERT_SW_block,Protein_embedding
1349,dnabert2_emb_325,0.06721751,0.06721751,Genomic_DNABERT2_block,DNABERT2_embedding
823,protein_emb_823,-0.06716826,0.06716826,Protein_ProtBERT_SW_block,Protein_embedding
528,protein_emb_528,0.06708,0.06708,Protein_ProtBERT_SW_block,Protein_embedding
1290,dnabert2_emb_266,-0.06704731,0.06704731,Genomic_DNABERT2_block,DNABERT2_embedding
440,protein_emb_440,0.06681374,0.06681374,Protein_ProtBERT_SW_block,Protein_embedding
1708,dnabert2_emb_684,0.06669413,0.06669413,Genomic_DNABERT2_block,DNABERT2_embedding
1311,dnabert2_emb_287,0.06663276,0.06663276,Genomic_DNABERT2_block,DNABERT2_embedding
1054,dnabert2_emb_30,-0.06656657,0.06656657,Genomic_DNABERT2_block,DNABERT2_embedding
797,protein_emb_797,-0.06656501,0.06656501,Protein_ProtBERT_SW_block,Protein_embedding
601,protein_emb_601,0.06640682,0.06640682,Protein_ProtBERT_SW_block,Protein_embedding
1506,dnabert2_emb_482,0.06580072,0.06580072,Genomic_DNABERT2_block,DNABERT2_embedding
261,protein_emb_261,0.06555435,0.06555435,Protein_ProtBERT_SW_block,Protein_embedding
1784,dnabert2_emb_760,-0.065372,0.065372,Genomic_DNABERT2_block,DNABERT2_embedding
1112,dnabert2_emb_88,0.06527982,0.06527982,Genomic_DNABERT2_block,DNABERT2_embedding
893,protein_emb_893,0.06525282,0.06525282,Protein_ProtBERT_SW_block,Protein_embedding
556,protein_emb_556,-0.06521295,0.06521295,Protein_ProtBERT_SW_block,Protein_embedding
1461,dnabert2_emb_437,-0.06520533,0.06520533,Genomic_DNABERT2_block,DNABERT2_embedding
1684,dnabert2_emb_660,-0.06497356,0.06497356,Genomic_DNABERT2_block,DNABERT2_embedding
1678,dnabert2_emb_654,-0.06497135,0.06497135,Genomic_DNABERT2_block,DNABERT2_embedding
585,protein_emb_585,-0.06491103,0.06491103,Protein_ProtBERT_SW_block,Protein_embedding
832,protein_emb_832,0.06486822,0.06486822,Protein_ProtBERT_SW_block,Protein_embedding
224,protein_emb_224,0.06465946,0.06465946,Protein_ProtBERT_SW_block,Protein_embedding
1414,dnabert2_emb_390,-0.06406667,0.06406667,Genomic_DNABERT2_block,DNABERT2_embedding
583,protein_emb_583,0.06398374,0.06398374,Protein_ProtBERT_SW_block,Protein_embedding
722,protein_emb_722,-0.06388826,0.06388826,Protein_ProtBERT_SW_block,Protein_embedding
950,protein_emb_950,0.06350933,0.06350933,Protein_ProtBERT_SW_block,Protein_embedding
534,protein_emb_534,-0.0633826,0.0633826,Protein_ProtBERT_SW_block,Protein_embedding
375,protein_emb_375,0.06333385,0.06333385,Protein_ProtBERT_SW_block,Protein_embedding
1026,dnabert2_emb_2,0.06318583,0.06318583,Genomic_DNABERT2_block,DNABERT2_embedding
548,protein_emb_548,-0.06293668,0.06293668,Protein_ProtBERT_SW_block,Protein_embedding
525,protein_emb_525,0.0628687,0.0628687,Protein_ProtBERT_SW_block,Protein_embedding
517,protein_emb_517,-0.06219481,0.06219481,Protein_ProtBERT_SW_block,Protein_embedding
1386,dnabert2_emb_362,-0.06207925,0.06207925,Genomic_DNABERT2_block,DNABERT2_embedding
768,protein_emb_768,-0.06199204,0.06199204,Protein_ProtBERT_SW_block,Protein_embedding
1337,dnabert2_emb_313,-0.06167094,0.06167094,Genomic_DNABERT2_block,DNABERT2_embedding
1779,dnabert2_emb_755,-0.06147201,0.06147201,Genomic_DNABERT2_block,DNABERT2_embedding
1147,dnabert2_emb_123,0.06126871,0.06126871,Genomic_DNABERT2_block,DNABERT2_embedding
1341,dnabert2_emb_317,0.06119638,0.06119638,Genomic_DNABERT2_block,DNABERT2_embedding
946,protein_emb_946,-0.06063252,0.06063252,Protein_ProtBERT_SW_block,Protein_embedding
527,protein_emb_527,0.06005674,0.06005674,Protein_ProtBERT_SW_block,Protein_embedding
1272,dnabert2_emb_248,0.05990798,0.05990798,Genomic_DNABERT2_block,DNABERT2_embedding
788,protein_emb_788,0.05988877,0.05988877,Protein_ProtBERT_SW_block,Protein_embedding
1739,dnabert2_emb_715,-0.05972118,0.05972118,Genomic_DNABERT2_block,DNABERT2_embedding
493,protein_emb_493,-0.05952878,0.05952878,Protein_ProtBERT_SW_block,Protein_embedding
342,protein_emb_342,-0.05945764,0.05945764,Protein_ProtBERT_SW_block,Protein_embedding
203,protein_emb_203,-0.05934338,0.05934338,Protein_ProtBERT_SW_block,Protein_embedding
985,protein_emb_985,-0.05905892,0.05905892,Protein_ProtBERT_SW_block,Protein_embedding
595,protein_emb_595,-0.05882412,0.05882412,Protein_ProtBERT_SW_block,Protein_embedding
1049,dnabert2_emb_25,-0.05869414,0.05869414,Genomic_DNABERT2_block,DNABERT2_embedding
1565,dnabert2_emb_541,0.05835196,0.05835196,Genomic_DNABERT2_block,DNABERT2_embedding
646,protein_emb_646,-0.0579748,0.0579748,Protein_ProtBERT_SW_block,Protein_embedding
1567,dnabert2_emb_543,-0.05795299,0.05795299,Genomic_DNABERT2_block,DNABERT2_embedding
1514,dnabert2_emb_490,0.05775846,0.05775846,Genomic_DNABERT2_block,DNABERT2_embedding
168,protein_emb_168,0.05765346,0.05765346,Protein_ProtBERT_SW_block,Protein_embedding
1031,dnabert2_emb_7,-0.05729298,0.05729298,Genomic_DNABERT2_block,DNABERT2_embedding
472,protein_emb_472,-0.05709038,0.05709038,Protein_ProtBERT_SW_block,Protein_embedding
1145,dnabert2_emb_121,0.05696313,0.05696313,Genomic_DNABERT2_block,DNABERT2_embedding
1084,dnabert2_emb_60,0.05692963,0.05692963,Genomic_DNABERT2_block,DNABERT2_embedding
1709,dnabert2_emb_685,0.05648579,0.05648579,Genomic_DNABERT2_block,DNABERT2_embedding
1507,dnabert2_emb_483,0.05647024,0.05647024,Genomic_DNABERT2_block,DNABERT2_embedding
1654,dnabert2_emb_630,0.05626692,0.05626692,Genomic_DNABERT2_block,DNABERT2_embedding
811,protein_emb_811,-0.05606344,0.05606344,Protein_ProtBERT_SW_block,Protein_embedding
250,protein_emb_250,0.05596332,0.05596332,Protein_ProtBERT_SW_block,Protein_embedding
1312,dnabert2_emb_288,-0.05576747,0.05576747,Genomic_DNABERT2_block,DNABERT2_embedding
1777,dnabert2_emb_753,-0.05546306,0.05546306,Genomic_DNABERT2_block,DNABERT2_embedding
1,protein_emb_1,-0.05541128,0.05541128,Protein_ProtBERT_SW_block,Protein_embedding
1353,dnabert2_emb_329,-0.05539632,0.05539632,Genomic_DNABERT2_block,DNABERT2_embedding
58,protein_emb_58,-0.05531425,0.05531425,Protein_ProtBERT_SW_block,Protein_embedding
175,protein_emb_175,-0.05514995,0.05514995,Protein_ProtBERT_SW_block,Protein_embedding
961,protein_emb_961,-0.05513304,0.05513304,Protein_ProtBERT_SW_block,Protein_embedding
1612,dnabert2_emb_588,0.05511449,0.05511449,Genomic_DNABERT2_block,DNABERT2_embedding
563,protein_emb_563,-0.05510904,0.05510904,Protein_ProtBERT_SW_block,Protein_embedding
1444,dnabert2_emb_420,-0.05448396,0.05448396,Genomic_DNABERT2_block,DNABERT2_embedding
605,protein_emb_605,-0.05440278,0.05440278,Protein_ProtBERT_SW_block,Protein_embedding
613,protein_emb_613,-0.05426012,0.05426012,Protein_ProtBERT_SW_block,Protein_embedding
386,protein_emb_386,0.05407265,0.05407265,Protein_ProtBERT_SW_block,Protein_embedding
680,protein_emb_680,0.05400445,0.05400445,Protein_ProtBERT_SW_block,Protein_embedding
1023,protein_emb_1023,0.05371917,0.05371917,Protein_ProtBERT_SW_block,Protein_embedding
162,protein_emb_162,-0.05369462,0.05369462,Protein_ProtBERT_SW_block,Protein_embedding
644,protein_emb_644,0.05309299,0.05309299,Protein_ProtBERT_SW_block,Protein_embedding
710,protein_emb_710,-0.05281477,0.05281477,Protein_ProtBERT_SW_block,Protein_embedding
1518,dnabert2_emb_494,0.05281186,0.05281186,Genomic_DNABERT2_block,DNABERT2_embedding
1661,dnabert2_emb_637,0.05268686,0.05268686,Genomic_DNABERT2_block,DNABERT2_embedding
1377,dnabert2_emb_353,0.05245175,0.05245175,Genomic_DNABERT2_block,DNABERT2_embedding
1068,dnabert2_emb_44,-0.05243897,0.05243897,Genomic_DNABERT2_block,DNABERT2_embedding
698,protein_emb_698,-0.0523579,0.0523579,Protein_ProtBERT_SW_block,Protein_embedding
1305,dnabert2_emb_281,0.05234465,0.05234465,Genomic_DNABERT2_block,DNABERT2_embedding
1067,dnabert2_emb_43,-0.05231733,0.05231733,Genomic_DNABERT2_block,DNABERT2_embedding
1221,dnabert2_emb_197,0.05220099,0.05220099,Genomic_DNABERT2_block,DNABERT2_embedding
675,protein_emb_675,0.0519393,0.0519393,Protein_ProtBERT_SW_block,Protein_embedding
51,protein_emb_51,0.05190711,0.05190711,Protein_ProtBERT_SW_block,Protein_embedding
1110,dnabert2_emb_86,-0.05167579,0.05167579,Genomic_DNABERT2_block,DNABERT2_embedding
1463,dnabert2_emb_439,-0.05154553,0.05154553,Genomic_DNABERT2_block,DNABERT2_embedding
1417,dnabert2_emb_393,-0.0510511,0.0510511,Genomic_DNABERT2_block,DNABERT2_embedding
1378,dnabert2_emb_354,-0.0506432,0.0506432,Genomic_DNABERT2_block,DNABERT2_embedding
1216,dnabert2_emb_192,0.05007337,0.05007337,Genomic_DNABERT2_block,DNABERT2_embedding
1229,dnabert2_emb_205,0.04981385,0.04981385,Genomic_DNABERT2_block,DNABERT2_embedding
1389,dnabert2_emb_365,0.04974314,0.04974314,Genomic_DNABERT2_block,DNABERT2_embedding
1150,dnabert2_emb_126,0.04973451,0.04973451,Genomic_DNABERT2_block,DNABERT2_embedding
215,protein_emb_215,0.04971119,0.04971119,Protein_ProtBERT_SW_block,Protein_embedding
1058,dnabert2_emb_34,-0.04942824,0.04942824,Genomic_DNABERT2_block,DNABERT2_embedding
1370,dnabert2_emb_346,0.04931918,0.04931918,Genomic_DNABERT2_block,DNABERT2_embedding
1622,dnabert2_emb_598,0.0486563,0.0486563,Genomic_DNABERT2_block,DNABERT2_embedding
587,protein_emb_587,-0.04855812,0.04855812,Protein_ProtBERT_SW_block,Protein_embedding
871,protein_emb_871,0.04852278,0.04852278,Protein_ProtBERT_SW_block,Protein_embedding
121,protein_emb_121,-0.04834889,0.04834889,Protein_ProtBERT_SW_block,Protein_embedding
1277,dnabert2_emb_253,-0.04830872,0.04830872,Genomic_DNABERT2_block,DNABERT2_embedding
1756,dnabert2_emb_732,0.04826426,0.04826426,Genomic_DNABERT2_block,DNABERT2_embedding
1717,dnabert2_emb_693,0.04813196,0.04813196,Genomic_DNABERT2_block,DNABERT2_embedding
1273,dnabert2_emb_249,0.04799739,0.04799739,Genomic_DNABERT2_block,DNABERT2_embedding
288,protein_emb_288,-0.0479515,0.0479515,Protein_ProtBERT_SW_block,Protein_embedding
1114,dnabert2_emb_90,0.04782607,0.04782607,Genomic_DNABERT2_block,DNABERT2_embedding
870,protein_emb_870,0.04779965,0.04779965,Protein_ProtBERT_SW_block,Protein_embedding
1220,dnabert2_emb_196,-0.04773733,0.04773733,Genomic_DNABERT2_block,DNABERT2_embedding
1639,dnabert2_emb_615,-0.04768376,0.04768376,Genomic_DNABERT2_block,DNABERT2_embedding
833,protein_emb_833,0.04741928,0.04741928,Protein_ProtBERT_SW_block,Protein_embedding
254,protein_emb_254,0.04725675,0.04725675,Protein_ProtBERT_SW_block,Protein_embedding
213,protein_emb_213,0.04718537,0.04718537,Protein_ProtBERT_SW_block,Protein_embedding
1428,dnabert2_emb_404,-0.04705933,0.04705933,Genomic_DNABERT2_block,DNABERT2_embedding
1175,dnabert2_emb_151,0.04684741,0.04684741,Genomic_DNABERT2_block,DNABERT2_embedding
1020,protein_emb_1020,0.04639716,0.04639716,Protein_ProtBERT_SW_block,Protein_embedding
1351,dnabert2_emb_327,-0.04593388,0.04593388,Genomic_DNABERT2_block,DNABERT2_embedding
1585,dnabert2_emb_561,-0.04542352,0.04542352,Genomic_DNABERT2_block,DNABERT2_embedding
1344,dnabert2_emb_320,-0.04540139,0.04540139,Genomic_DNABERT2_block,DNABERT2_embedding
800,protein_emb_800,0.0453391,0.0453391,Protein_ProtBERT_SW_block,Protein_embedding
384,protein_emb_384,-0.04508198,0.04508198,Protein_ProtBERT_SW_block,Protein_embedding
1127,dnabert2_emb_103,-0.04507241,0.04507241,Genomic_DNABERT2_block,DNABERT2_embedding
1481,dnabert2_emb_457,0.04503397,0.04503397,Genomic_DNABERT2_block,DNABERT2_embedding
545,protein_emb_545,0.044653,0.044653,Protein_ProtBERT_SW_block,Protein_embedding
1751,dnabert2_emb_727,0.04463681,0.04463681,Genomic_DNABERT2_block,DNABERT2_embedding
1300,dnabert2_emb_276,0.0445552,0.0445552,Genomic_DNABERT2_block,DNABERT2_embedding
1115,dnabert2_emb_91,-0.04454277,0.04454277,Genomic_DNABERT2_block,DNABERT2_embedding
1787,dnabert2_emb_763,0.04452386,0.04452386,Genomic_DNABERT2_block,DNABERT2_embedding
1055,dnabert2_emb_31,0.04433718,0.04433718,Genomic_DNABERT2_block,DNABERT2_embedding
1745,dnabert2_emb_721,0.04378713,0.04378713,Genomic_DNABERT2_block,DNABERT2_embedding
824,protein_emb_824,-0.04377772,0.04377772,Protein_ProtBERT_SW_block,Protein_embedding
521,protein_emb_521,-0.0437567,0.0437567,Protein_ProtBERT_SW_block,Protein_embedding
1030,dnabert2_emb_6,-0.0437046,0.0437046,Genomic_DNABERT2_block,DNABERT2_embedding
1643,dnabert2_emb_619,0.0426586,0.0426586,Genomic_DNABERT2_block,DNABERT2_embedding
1732,dnabert2_emb_708,-0.04262834,0.04262834,Genomic_DNABERT2_block,DNABERT2_embedding
1687,dnabert2_emb_663,0.0421198,0.0421198,Genomic_DNABERT2_block,DNABERT2_embedding
487,protein_emb_487,0.04190469,0.04190469,Protein_ProtBERT_SW_block,Protein_embedding
455,protein_emb_455,-0.04184465,0.04184465,Protein_ProtBERT_SW_block,Protein_embedding
420,protein_emb_420,0.04183859,0.04183859,Protein_ProtBERT_SW_block,Protein_embedding
1757,dnabert2_emb_733,0.04174252,0.04174252,Genomic_DNABERT2_block,DNABERT2_embedding
916,protein_emb_916,0.04168078,0.04168078,Protein_ProtBERT_SW_block,Protein_embedding
1491,dnabert2_emb_467,-0.0410938,0.0410938,Genomic_DNABERT2_block,DNABERT2_embedding
318,protein_emb_318,-0.04108711,0.04108711,Protein_ProtBERT_SW_block,Protein_embedding
1734,dnabert2_emb_710,-0.04079137,0.04079137,Genomic_DNABERT2_block,DNABERT2_embedding
294,protein_emb_294,-0.04069407,0.04069407,Protein_ProtBERT_SW_block,Protein_embedding
1387,dnabert2_emb_363,-0.04039876,0.04039876,Genomic_DNABERT2_block,DNABERT2_embedding
904,protein_emb_904,-0.04032165,0.04032165,Protein_ProtBERT_SW_block,Protein_embedding
1668,dnabert2_emb_644,-0.04022956,0.04022956,Genomic_DNABERT2_block,DNABERT2_embedding
348,protein_emb_348,-0.04022372,0.04022372,Protein_ProtBERT_SW_block,Protein_embedding
1495,dnabert2_emb_471,-0.04004901,0.04004901,Genomic_DNABERT2_block,DNABERT2_embedding
1424,dnabert2_emb_400,0.04003418,0.04003418,Genomic_DNABERT2_block,DNABERT2_embedding
616,protein_emb_616,0.03960471,0.03960471,Protein_ProtBERT_SW_block,Protein_embedding
964,protein_emb_964,-0.03958856,0.03958856,Protein_ProtBERT_SW_block,Protein_embedding
1582,dnabert2_emb_558,0.03950917,0.03950917,Genomic_DNABERT2_block,DNABERT2_embedding
1029,dnabert2_emb_5,0.03948112,0.03948112,Genomic_DNABERT2_block,DNABERT2_embedding
805,protein_emb_805,0.03929115,0.03929115,Protein_ProtBERT_SW_block,Protein_embedding
473,protein_emb_473,-0.0388298,0.0388298,Protein_ProtBERT_SW_block,Protein_embedding
873,protein_emb_873,0.03879457,0.03879457,Protein_ProtBERT_SW_block,Protein_embedding
890,protein_emb_890,-0.03865174,0.03865174,Protein_ProtBERT_SW_block,Protein_embedding
243,protein_emb_243,0.03857192,0.03857192,Protein_ProtBERT_SW_block,Protein_embedding
1369,dnabert2_emb_345,-0.03848678,0.03848678,Genomic_DNABERT2_block,DNABERT2_embedding
235,protein_emb_235,0.03838594,0.03838594,Protein_ProtBERT_SW_block,Protein_embedding
1398,dnabert2_emb_374,0.03830297,0.03830297,Genomic_DNABERT2_block,DNABERT2_embedding
899,protein_emb_899,0.03818563,0.03818563,Protein_ProtBERT_SW_block,Protein_embedding
795,protein_emb_795,0.03810991,0.03810991,Protein_ProtBERT_SW_block,Protein_embedding
1176,dnabert2_emb_152,0.03790436,0.03790436,Genomic_DNABERT2_block,DNABERT2_embedding
1179,dnabert2_emb_155,-0.03752434,0.03752434,Genomic_DNABERT2_block,DNABERT2_embedding
1092,dnabert2_emb_68,-0.0372219,0.0372219,Genomic_DNABERT2_block,DNABERT2_embedding
129,protein_emb_129,-0.03719474,0.03719474,Protein_ProtBERT_SW_block,Protein_embedding
1700,dnabert2_emb_676,0.03708483,0.03708483,Genomic_DNABERT2_block,DNABERT2_embedding
1747,dnabert2_emb_723,0.03695356,0.03695356,Genomic_DNABERT2_block,DNABERT2_embedding
1102,dnabert2_emb_78,-0.03694857,0.03694857,Genomic_DNABERT2_block,DNABERT2_embedding
1791,dnabert2_emb_767,-0.03689081,0.03689081,Genomic_DNABERT2_block,DNABERT2_embedding
1204,dnabert2_emb_180,-0.03686833,0.03686833,Genomic_DNABERT2_block,DNABERT2_embedding
1580,dnabert2_emb_556,0.03682885,0.03682885,Genomic_DNABERT2_block,DNABERT2_embedding
1707,dnabert2_emb_683,0.0367681,0.0367681,Genomic_DNABERT2_block,DNABERT2_embedding
835,protein_emb_835,-0.03663218,0.03663218,Protein_ProtBERT_SW_block,Protein_embedding
625,protein_emb_625,-0.0363392,0.0363392,Protein_ProtBERT_SW_block,Protein_embedding
766,protein_emb_766,0.03531482,0.03531482,Protein_ProtBERT_SW_block,Protein_embedding
321,protein_emb_321,0.03519111,0.03519111,Protein_ProtBERT_SW_block,Protein_embedding
1608,dnabert2_emb_584,-0.03505255,0.03505255,Genomic_DNABERT2_block,DNABERT2_embedding
862,protein_emb_862,-0.03453916,0.03453916,Protein_ProtBERT_SW_block,Protein_embedding
917,protein_emb_917,0.03450165,0.03450165,Protein_ProtBERT_SW_block,Protein_embedding
76,protein_emb_76,0.03441788,0.03441788,Protein_ProtBERT_SW_block,Protein_embedding
1292,dnabert2_emb_268,-0.03441699,0.03441699,Genomic_DNABERT2_block,DNABERT2_embedding
568,protein_emb_568,-0.03435624,0.03435624,Protein_ProtBERT_SW_block,Protein_embedding
324,protein_emb_324,0.03423539,0.03423539,Protein_ProtBERT_SW_block,Protein_embedding
1116,dnabert2_emb_92,0.03405649,0.03405649,Genomic_DNABERT2_block,DNABERT2_embedding
984,protein_emb_984,0.03400203,0.03400203,Protein_ProtBERT_SW_block,Protein_embedding
1415,dnabert2_emb_391,0.03379865,0.03379865,Genomic_DNABERT2_block,DNABERT2_embedding
1439,dnabert2_emb_415,0.0335671,0.0335671,Genomic_DNABERT2_block,DNABERT2_embedding
22,protein_emb_22,0.03350596,0.03350596,Protein_ProtBERT_SW_block,Protein_embedding
183,protein_emb_183,-0.03346716,0.03346716,Protein_ProtBERT_SW_block,Protein_embedding
262,protein_emb_262,0.033015,0.033015,Protein_ProtBERT_SW_block,Protein_embedding
34,protein_emb_34,0.03299852,0.03299852,Protein_ProtBERT_SW_block,Protein_embedding
1581,dnabert2_emb_557,-0.03296905,0.03296905,Genomic_DNABERT2_block,DNABERT2_embedding
227,protein_emb_227,-0.03291968,0.03291968,Protein_ProtBERT_SW_block,Protein_embedding
1499,dnabert2_emb_475,-0.0322579,0.0322579,Genomic_DNABERT2_block,DNABERT2_embedding
875,protein_emb_875,-0.03213493,0.03213493,Protein_ProtBERT_SW_block,Protein_embedding
716,protein_emb_716,-0.03198154,0.03198154,Protein_ProtBERT_SW_block,Protein_embedding
268,protein_emb_268,0.03191709,0.03191709,Protein_ProtBERT_SW_block,Protein_embedding
147,protein_emb_147,0.03190415,0.03190415,Protein_ProtBERT_SW_block,Protein_embedding
724,protein_emb_724,0.03134767,0.03134767,Protein_ProtBERT_SW_block,Protein_embedding
1418,dnabert2_emb_394,-0.03109879,0.03109879,Genomic_DNABERT2_block,DNABERT2_embedding
507,protein_emb_507,0.03109646,0.03109646,Protein_ProtBERT_SW_block,Protein_embedding
709,protein_emb_709,0.0310506,0.0310506,Protein_ProtBERT_SW_block,Protein_embedding
1638,dnabert2_emb_614,0.03085683,0.03085683,Genomic_DNABERT2_block,DNABERT2_embedding
874,protein_emb_874,0.03071697,0.03071697,Protein_ProtBERT_SW_block,Protein_embedding
713,protein_emb_713,0.03070929,0.03070929,Protein_ProtBERT_SW_block,Protein_embedding
93,protein_emb_93,0.03056919,0.03056919,Protein_ProtBERT_SW_block,Protein_embedding
1736,dnabert2_emb_712,0.0305371,0.0305371,Genomic_DNABERT2_block,DNABERT2_embedding
211,protein_emb_211,-0.03040716,0.03040716,Protein_ProtBERT_SW_block,Protein_embedding
